,img_id,img_repr,label,label_id
187,images/image_folders/ironman2/ironman2_5.jpg,[1.358353 0.       0.       0.229409 ... 0.       8.061948 4.733777 6.693574],ironman2,14
188,images/image_folders/ironman2/ironman2_68.jpg,[ 0.590478  6.95573  14.347416  2.532526 ...  0.215612  0.488     0.        2.938016],ironman2,14
189,images/image_folders/ironman2/ironman2_47.jpg,[0.       0.       0.549307 0.295105 ... 0.       0.       1.011621 0.      ],ironman2,14
190,images/image_folders/ironman2/ironman2_53.jpg,[ 0.        2.582658 12.155675  0.       ...  2.231732  1.932077  5.002562  0.      ],ironman2,14
191,images/image_folders/ironman2/ironman2_54.jpg,[1.764366 3.971738 3.090768 0.       ... 0.       0.       0.       1.065489],ironman2,14
192,images/image_folders/ironman2/ironman2_69.jpg,[ 1.775188  0.        0.       10.153103 ...  0.        3.062622  3.31414   0.      ],ironman2,14
193,images/image_folders/ironman2/ironman2_7.jpg,[0.       0.       0.       5.085454 ... 9.815675 0.       0.980089 2.810148],ironman2,14
194,images/image_folders/ironman2/ironman2_65.jpg,[0.       0.       4.363878 5.382552 ... 0.       4.105516 3.873014 4.208094],ironman2,14
195,images/image_folders/ironman2/ironman2_21.jpg,[1.811389 0.       0.       0.       ... 0.152311 0.       0.       0.      ],ironman2,14
196,images/image_folders/ironman2/ironman2_76.jpg,[0.       0.       0.296559 4.950037 ... 0.       3.104372 0.       0.699135],ironman2,14
197,images/image_folders/ironman2/ironman2_74.jpg,[1.874055 8.500597 8.345378 0.       ... 3.47503  0.       0.       0.      ],ironman2,14
198,images/image_folders/ironman2/ironman2_12.jpg,[0.133746 0.       5.865117 3.823704 ... 0.       4.008537 2.624011 1.790684],ironman2,14
199,images/image_folders/ironman2/ironman2_24.jpg,[9.200615 0.       0.868506 0.       ... 0.       3.593523 0.       2.593472],ironman2,14
200,images/image_folders/avengers3/avengers3_53.jpg,[1.032673 4.796952 0.57166  2.445941 ... 0.652456 0.       0.       0.      ],avengers3,4
201,images/image_folders/avengers3/avengers3_18.jpg,[0.       0.       2.739042 0.       ... 0.       7.962912 0.       0.      ],avengers3,4
202,images/image_folders/avengers3/avengers3_59.jpg,[0.782    3.025036 3.070643 0.       ... 0.536225 0.       0.198784 0.      ],avengers3,4
203,images/image_folders/avengers3/avengers3_42.jpg,[ 2.775872  2.395984  0.        0.       ...  0.        5.257146 11.519416  4.277462],avengers3,4
204,images/image_folders/avengers3/avengers3_41.jpg,[4.283127e+00 0.000000e+00 0.000000e+00 3.712076e+00 ... 0.000000e+00 8.823797e-04 4.611767e+00 4.185183e+00],avengers3,4
205,images/image_folders/avengers3/avengers3_25.jpg,[ 0.841504  0.        4.988857  0.       ...  0.        2.020243  4.12981  13.457253],avengers3,4
206,images/image_folders/avengers3/avengers3_36.jpg,[1.502306 2.323432 0.       0.       ... 0.966757 0.       0.       0.      ],avengers3,4
207,images/image_folders/avengers3/avengers3_49.jpg,[2.285123 0.       0.       0.       ... 0.       1.90694  4.894933 0.      ],avengers3,4
208,images/image_folders/avengers3/avengers3_69.jpg,[ 0.       10.473043  4.912891  7.712622 ...  2.752669  0.        0.        2.382112],avengers3,4
209,images/image_folders/avengers3/avengers3_12.jpg,[3.378541 0.       0.       0.       ... 0.       4.221691 4.797051 4.585012],avengers3,4
210,images/image_folders/avengers3/avengers3_54.jpg,[2.66632  0.       0.       0.       ... 0.       3.431449 4.902118 5.497677],avengers3,4
211,images/image_folders/avengers3/avengers3_1.jpg,[0.       0.961083 8.019333 2.183892 ... 0.906713 0.       3.998012 3.556365],avengers3,4
212,images/image_folders/avengers3/avengers3_22.jpg,[0.       5.139071 0.       0.       ... 0.       3.933436 3.446489 0.      ],avengers3,4
213,images/image_folders/avengers3/avengers3_61.jpg,[0.       5.307623 5.703613 0.       ... 2.1894   5.758371 0.       0.      ],avengers3,4
214,images/image_folders/avengers3/avengers3_31.jpg,[ 3.497772 10.108092  2.82742   0.       ...  4.399833  5.137306  0.        0.      ],avengers3,4
215,images/image_folders/avengers3/avengers3_62.jpg,[0.       0.       0.       1.101725 ... 0.       4.899503 8.294686 5.056253],avengers3,4
216,images/image_folders/avengers3/avengers3_65.jpg,[1.794551 0.065186 0.       0.269666 ... 0.       4.747888 0.       0.      ],avengers3,4
217,images/image_folders/avengers3/avengers3_21.jpg,[0.       9.953014 0.       6.504483 ... 1.053171 0.       3.744001 4.061598],avengers3,4
218,images/image_folders/avengers3/avengers3_14.jpg,[3.50418 0.      0.68207 0.      ... 3.11059 0.      0.      0.     ],avengers3,4
219,images/image_folders/avengers3/avengers3_35.jpg,[ 0.        4.5603   10.945536  7.661325 ...  0.        0.        0.        1.254561],avengers3,4
220,images/image_folders/avengers3/avengers3_23.jpg,[0.       3.474824 0.393211 0.       ... 4.334443 0.       3.684389 0.703905],avengers3,4
221,images/image_folders/avengers3/avengers3_28.jpg,[0.       0.       0.       3.511064 ... 9.365182 0.       0.       1.620086],avengers3,4
222,images/image_folders/avengers3/avengers3_10.jpg,[0.       8.868983 2.631113 0.450369 ... 0.       0.       0.       3.504762],avengers3,4
223,images/image_folders/avengers3/avengers3_9.jpg,[1.589529 0.       0.       2.996437 ... 0.       3.669783 6.39712  0.      ],avengers3,4
224,images/image_folders/avengers3/avengers3_60.jpg,[1.725842 4.353261 0.       0.       ... 1.223114 4.855224 1.05392  0.      ],avengers3,4
225,images/image_folders/avengers3/avengers3_15.jpg,[0.       6.147455 1.419501 2.898534 ... 2.385799 5.995252 2.847098 3.507366],avengers3,4
226,images/image_folders/avengers3/avengers3_29.jpg,[6.009688 4.873074 8.804321 0.       ... 0.       2.193251 1.717585 1.223087],avengers3,4
227,images/image_folders/avengers3/avengers3_66.jpg,[1.069185 0.       2.867818 7.197594 ... 5.284188 1.795815 0.       0.      ],avengers3,4
228,images/image_folders/avengers3/avengers3_5.jpg,[0.640641 0.       0.       9.375625 ... 0.       0.582293 0.       0.      ],avengers3,4
229,images/image_folders/avengers3/avengers3_17.jpg,[3.131882 0.       0.       0.       ... 0.       0.356508 6.714234 1.084864],avengers3,4
230,images/image_folders/avengers3/avengers3_4.jpg,[4.722467 0.       0.       0.       ... 0.       0.605846 5.907358 0.      ],avengers3,4
231,images/image_folders/avengers3/avengers3_3.jpg,[0.       0.       0.       0.       ... 0.99502  0.       3.978994 5.84981 ],avengers3,4
232,images/image_folders/avengers3/avengers3_46.jpg,[1.826538 0.       0.       0.       ... 0.205382 2.828942 0.       0.      ],avengers3,4
233,images/image_folders/avengers3/avengers3_45.jpg,[4.31056  3.494011 1.452669 0.       ... 0.       0.       5.21918  0.      ],avengers3,4
234,images/image_folders/avengers3/avengers3_30.jpg,[ 0.        2.575354  5.558276  0.35714  ...  0.181836 11.042522  0.        0.      ],avengers3,4
235,images/image_folders/avengers3/avengers3_71.jpg,[9.153225 0.       0.       0.       ... 0.       1.964588 0.       3.877738],avengers3,4
236,images/image_folders/avengers3/avengers3_56.jpg,[4.936111 1.640623 0.       0.       ... 0.       0.       1.17011  0.      ],avengers3,4
237,images/image_folders/avengers3/avengers3_33.jpg,[2.015071 0.       3.566436 4.076772 ... 0.       3.619662 5.656749 0.      ],avengers3,4
238,images/image_folders/avengers3/avengers3_2.jpg,[0.       6.937967 7.424458 3.418067 ... 0.       1.693627 0.737891 0.      ],avengers3,4
239,images/image_folders/avengers3/avengers3_43.jpg,[2.901865 0.       6.830318 2.204018 ... 4.32894  0.       0.       0.      ],avengers3,4
240,images/image_folders/avengers3/avengers3_24.jpg,[0.       1.096376 0.       1.308025 ... 0.       3.961968 0.       1.546934],avengers3,4
241,images/image_folders/avengers3/avengers3_50.jpg,[0.       7.884078 5.009716 1.43225  ... 0.66749  2.50818  1.430977 0.      ],avengers3,4
242,images/image_folders/avengers3/avengers3_38.jpg,[4.116308 0.       5.749894 1.191427 ... 4.636426 0.       0.       0.      ],avengers3,4
243,images/image_folders/avengers3/avengers3_27.jpg,[4.301383 0.       2.802592 0.       ... 0.       1.013308 4.623291 5.617047],avengers3,4
244,images/image_folders/avengers3/avengers3_57.jpg,[ 3.253182  0.        0.        4.154543 ...  1.387188  1.107855 12.182634  1.656945],avengers3,4
245,images/image_folders/avengers3/avengers3_26.jpg,[2.960322 0.       0.       0.       ... 0.       4.735509 0.       5.319074],avengers3,4
246,images/image_folders/avengers3/avengers3_68.jpg,[4.222316 0.       0.       2.994292 ... 0.       3.964074 0.       6.985826],avengers3,4
247,images/image_folders/avengers3/avengers3_72.jpg,[6.476761 0.       0.       0.       ... 0.       2.570362 4.537062 0.      ],avengers3,4
248,images/image_folders/avengers3/avengers3_47.jpg,[0.       0.       4.905859 0.       ... 0.396906 3.353786 8.250195 0.163696],avengers3,4
249,images/image_folders/avengers3/avengers3_64.jpg,[6.880833 0.       0.       1.413016 ... 0.       5.327552 1.468943 0.      ],avengers3,4
250,images/image_folders/avengers3/avengers3_13.jpg,[7.349839 0.       0.       0.       ... 0.       2.931436 1.519013 0.      ],avengers3,4
251,images/image_folders/avengers3/avengers3_52.jpg,[0.402265 0.008352 0.       0.       ... 1.479776 7.094765 5.700304 0.562347],avengers3,4
252,images/image_folders/avengers3/avengers3_48.jpg,[ 0.       12.870236  3.646711 10.034994 ...  2.953846  1.014643  6.337428  7.999521],avengers3,4
253,images/image_folders/avengers3/avengers3_16.jpg,[0.52642  2.868017 0.644787 0.       ... 5.348537 0.       0.       1.869301],avengers3,4
254,images/image_folders/avengers3/avengers3_40.jpg,[2.994553 0.       0.       2.029972 ... 0.868924 0.       0.       0.      ],avengers3,4
255,images/image_folders/avengers3/avengers3_58.jpg,[0.       2.21704  1.097676 2.040322 ... 1.054518 0.       0.       0.      ],avengers3,4
256,images/image_folders/avengers3/avengers3_37.jpg,[0.       6.216413 7.839988 0.981632 ... 0.918802 0.       0.       0.      ],avengers3,4
257,images/image_folders/avengers3/avengers3_32.jpg,[0.269277 0.       0.       0.       ... 1.473256 0.       0.099506 0.570331],avengers3,4
258,images/image_folders/drstrange/drstrange_21.jpg,[0.       5.131315 2.795158 0.       ... 2.178369 0.02732  0.       0.      ],drstrange,11
259,images/image_folders/drstrange/drstrange_26.jpg,[3.165195 0.       0.       4.891096 ... 0.       0.       2.78774  0.      ],drstrange,11
260,images/image_folders/drstrange/drstrange_19.jpg,[2.014779 0.       0.       0.       ... 0.       3.421262 1.718074 2.545612],drstrange,11
261,images/image_folders/drstrange/drstrange_42.jpg,[0.       4.921977 6.586983 0.       ... 0.       0.       0.       0.      ],drstrange,11
262,images/image_folders/drstrange/drstrange_24.jpg,[3.847584 8.018469 0.       3.179451 ... 0.       1.613289 1.863052 0.      ],drstrange,11
263,images/image_folders/drstrange/drstrange_27.jpg,[0.       0.       0.       4.690577 ... 3.354356 0.       0.       0.      ],drstrange,11
264,images/image_folders/drstrange/drstrange_15.jpg,[ 0.819809  0.        0.        0.       ...  0.377645  7.202285 11.499558  0.      ],drstrange,11
265,images/image_folders/drstrange/drstrange_67.jpg,[0.340183 0.       0.       2.413103 ... 0.       0.498841 0.804908 4.025634],drstrange,11
266,images/image_folders/drstrange/drstrange_36.jpg,[3.741805 0.       1.709734 0.       ... 0.       6.290199 0.623127 0.      ],drstrange,11
267,images/image_folders/drstrange/drstrange_28.jpg,[0.       0.       0.       6.516768 ... 2.72885  0.       0.       0.1025  ],drstrange,11
268,images/image_folders/drstrange/drstrange_48.jpg,[0.       5.348554 0.       1.403566 ... 0.       2.071728 0.       1.495628],drstrange,11
269,images/image_folders/drstrange/drstrange_41.jpg,[1.865512 2.744426 2.42998  0.       ... 0.       3.56403  0.       0.      ],drstrange,11
270,images/image_folders/drstrange/drstrange_38.jpg,[2.632054 0.       0.       0.       ... 5.482255 5.829611 8.523165 2.50748 ],drstrange,11
271,images/image_folders/drstrange/drstrange_69.jpg,[ 0.        2.667101 11.347501  0.       ...  0.        4.023314  0.        2.409438],drstrange,11
272,images/image_folders/drstrange/drstrange_18.jpg,[6.804186 0.       0.       0.       ... 2.972728 6.266078 0.       2.289625],drstrange,11
273,images/image_folders/drstrange/drstrange_4.jpg,[7.594209 0.       0.       0.       ... 0.       8.724347 2.476083 0.      ],drstrange,11
274,images/image_folders/drstrange/drstrange_46.jpg,[0.       3.310509 0.       0.       ... 3.880964 1.325158 4.59637  0.      ],drstrange,11
275,images/image_folders/drstrange/drstrange_60.jpg,[0.       0.       4.885855 0.297865 ... 0.       0.       0.       7.308864],drstrange,11
276,images/image_folders/drstrange/drstrange_20.jpg,[1.465424 2.974545 4.91473  0.       ... 7.277538 0.       0.       0.      ],drstrange,11
277,images/image_folders/drstrange/drstrange_61.jpg,[0.       2.68074  4.025455 0.       ... 3.579344 0.       0.       0.      ],drstrange,11
278,images/image_folders/drstrange/drstrange_54.jpg,[0.       0.304378 7.145575 0.       ... 0.       6.262586 0.       0.      ],drstrange,11
279,images/image_folders/drstrange/drstrange_3.jpg,[8.524705 3.882329 0.       0.       ... 0.       1.220049 0.       1.817144],drstrange,11
280,images/image_folders/drstrange/drstrange_37.jpg,[0.       0.       0.       0.       ... 1.920444 0.908929 0.       0.      ],drstrange,11
281,images/image_folders/drstrange/drstrange_47.jpg,[3.647365 2.306602 0.       3.549042 ... 0.       0.       2.394336 7.175057],drstrange,11
282,images/image_folders/drstrange/drstrange_17.jpg,[0.       4.803431 3.213872 9.511134 ... 0.       0.02151  1.892154 7.871356],drstrange,11
283,images/image_folders/drstrange/drstrange_70.jpg,[4.088223 0.       5.715182 1.11339  ... 4.65287  0.       0.       0.      ],drstrange,11
284,images/image_folders/drstrange/drstrange_5.jpg,[0.       0.494605 1.471727 3.554628 ... 3.067434 0.       0.       0.642579],drstrange,11
285,images/image_folders/drstrange/drstrange_65.jpg,[ 7.529766  0.        0.        0.       ...  0.        4.369388  7.310387 11.269476],drstrange,11
286,images/image_folders/drstrange/drstrange_33.jpg,[0.899389 0.       0.       0.       ... 3.314496 4.69221  3.252326 1.840569],drstrange,11
287,images/image_folders/drstrange/drstrange_22.jpg,[0.       0.129939 2.923627 0.       ... 0.189742 0.       0.       0.020024],drstrange,11
288,images/image_folders/drstrange/drstrange_23.jpg,[1.417134 0.       0.       2.285425 ... 0.       2.11116  0.       0.      ],drstrange,11
289,images/image_folders/drstrange/drstrange_68.jpg,[0.       0.       2.788017 5.007056 ... 0.       0.409935 7.519249 5.912488],drstrange,11
290,images/image_folders/drstrange/drstrange_50.jpg,[0.       2.393472 2.500101 7.590648 ... 3.598034 3.067539 0.       5.557179],drstrange,11
291,images/image_folders/drstrange/drstrange_10.jpg,[ 0.232651  0.        0.        6.793634 ...  2.341668 10.193604  0.        0.      ],drstrange,11
292,images/image_folders/drstrange/drstrange_11.jpg,[6.222509 0.385537 0.       0.042347 ... 0.       4.740132 0.       0.      ],drstrange,11
293,images/image_folders/drstrange/drstrange_59.jpg,[1.915132 0.233453 0.       5.436114 ... 0.714089 0.       0.       0.      ],drstrange,11
294,images/image_folders/drstrange/drstrange_14.jpg,[6.484781 0.       0.       0.       ... 0.       4.072495 5.137057 0.408435],drstrange,11
295,images/image_folders/drstrange/drstrange_2.jpg,[2.990556 2.244434 2.066481 0.       ... 0.       5.035567 2.948896 0.      ],drstrange,11
296,images/image_folders/drstrange/drstrange_12.jpg,[0.       0.       0.       6.782631 ... 0.       0.       8.344037 4.066462],drstrange,11
297,images/image_folders/drstrange/drstrange_55.jpg,[5.385867 0.       0.       5.422028 ... 2.601913 0.       1.761143 0.      ],drstrange,11
298,images/image_folders/drstrange/drstrange_6.jpg,[1.609222 0.417464 0.       0.       ... 0.       4.689841 0.       0.      ],drstrange,11
299,images/image_folders/drstrange/drstrange_8.jpg,[ 1.857291  2.726112 10.668153  0.       ...  0.        0.        3.246925  0.      ],drstrange,11
300,images/image_folders/drstrange/drstrange_40.jpg,[ 0.        6.015483 10.515473  0.30391  ...  0.        4.176175  0.        6.760856],drstrange,11
301,images/image_folders/drstrange/drstrange_43.jpg,[0.       2.25761  0.       1.363634 ... 0.18855  2.90014  2.911139 3.611335],drstrange,11
302,images/image_folders/drstrange/drstrange_31.jpg,[7.924268 0.       2.197412 0.       ... 0.       5.462785 0.       1.807016],drstrange,11
303,images/image_folders/drstrange/drstrange_32.jpg,[0.       2.42641  4.105242 1.762906 ... 1.851245 0.       1.092228 1.423   ],drstrange,11
304,images/image_folders/drstrange/drstrange_66.jpg,[2.497794 3.587859 5.273167 2.662918 ... 4.127451 3.880299 0.       0.      ],drstrange,11
305,images/image_folders/drstrange/drstrange_34.jpg,[12.112958  0.        0.        0.       ...  4.77588   3.09599   0.        0.      ],drstrange,11
306,images/image_folders/drstrange/drstrange_58.jpg,[0.016918 0.       2.064471 1.610597 ... 0.704268 1.511729 0.       0.      ],drstrange,11
307,images/image_folders/drstrange/drstrange_62.jpg,[0.       1.529195 1.892594 1.631588 ... 0.       7.777225 0.       0.      ],drstrange,11
308,images/image_folders/drstrange/drstrange_44.jpg,[2.737178 0.       0.       0.       ... 4.410045 0.       0.       0.      ],drstrange,11
309,images/image_folders/drstrange/drstrange_25.jpg,[1.003386 0.718895 0.       2.262167 ... 0.       2.321793 0.015526 0.      ],drstrange,11
310,images/image_folders/drstrange/drstrange_35.jpg,[0.       1.981582 2.991578 1.731043 ... 1.90113  2.745    0.       0.851139],drstrange,11
311,images/image_folders/drstrange/drstrange_52.jpg,[1.655049 0.       0.       0.       ... 3.797653 0.       7.365264 0.      ],drstrange,11
312,images/image_folders/drstrange/drstrange_7.jpg,[0.       0.       7.492743 2.231394 ... 0.882088 0.       1.722862 0.      ],drstrange,11
313,images/image_folders/drstrange/drstrange_71.jpg,[0.250446 4.788609 5.875698 1.049356 ... 0.       0.45371  0.       0.      ],drstrange,11
314,images/image_folders/guardians2/guardians2_55.jpg,[0.       0.       3.639974 5.122507 ... 0.       3.85762  8.184427 5.711213],guardians2,13
315,images/image_folders/guardians2/guardians2_29.jpg,[0.       0.       2.922411 0.597249 ... 0.       0.       6.779219 4.745189],guardians2,13
316,images/image_folders/guardians2/guardians2_69.jpg,[0.       5.515782 2.578164 2.212858 ... 6.512943 0.       0.097399 0.624432],guardians2,13
317,images/image_folders/guardians2/guardians2_42.jpg,[ 0.118349  7.033668 11.159694  5.147307 ...  1.782623  2.112752  0.        0.874941],guardians2,13
318,images/image_folders/guardians2/guardians2_14.jpg,[6.324656 0.       0.       2.122555 ... 0.       1.888319 1.692053 2.212281],guardians2,13
319,images/image_folders/guardians2/guardians2_49.jpg,[3.034734 0.       2.024155 3.415278 ... 0.       4.736969 0.       3.442462],guardians2,13
320,images/image_folders/guardians2/guardians2_9.jpg,[0.81911  1.034092 0.095613 0.744403 ... 4.587529 0.       0.       0.      ],guardians2,13
321,images/image_folders/guardians2/guardians2_16.jpg,[8.823611 0.       1.979101 0.       ... 0.340148 6.121198 0.       6.795635],guardians2,13
322,images/image_folders/guardians2/guardians2_23.jpg,[5.047306 3.091819 0.       0.879947 ... 0.       2.589759 0.       0.      ],guardians2,13
323,images/image_folders/guardians2/guardians2_54.jpg,[4.443103 0.       0.       0.       ... 0.       4.575177 0.       0.      ],guardians2,13
324,images/image_folders/guardians2/guardians2_53.jpg,[0.       8.345014 1.003863 0.       ... 9.886489 0.       0.       1.981151],guardians2,13
325,images/image_folders/guardians2/guardians2_66.jpg,[0.       8.474054 3.786406 0.       ... 8.56452  0.       0.       3.679472],guardians2,13
326,images/image_folders/guardians2/guardians2_25.jpg,[0.       9.033396 2.925708 0.       ... 0.       1.713874 5.421741 0.      ],guardians2,13
327,images/image_folders/guardians2/guardians2_48.jpg,[ 1.857015  0.        0.        5.98099  ...  0.        9.619732  6.046981 10.714728],guardians2,13
328,images/image_folders/guardians2/guardians2_70.jpg,[ 0.        1.71512   0.591898  0.       ...  0.       10.102464  0.566102  0.      ],guardians2,13
329,images/image_folders/guardians2/guardians2_38.jpg,[6.554176 0.       0.       0.       ... 0.       3.164753 2.858145 0.      ],guardians2,13
330,images/image_folders/guardians2/guardians2_2.jpg,[1.969548 0.       0.191824 5.016869 ... 0.674734 1.655746 6.125407 0.      ],guardians2,13
331,images/image_folders/guardians2/guardians2_68.jpg,[ 0.        9.221528  0.       10.086087 ...  2.176276  0.        0.422241  0.      ],guardians2,13
332,images/image_folders/guardians2/guardians2_37.jpg,[0.       3.962777 4.964275 0.815396 ... 0.       0.       0.       1.037064],guardians2,13
333,images/image_folders/guardians2/guardians2_44.jpg,[0.       6.866197 4.949366 0.       ... 0.       0.       2.557308 0.268574],guardians2,13
334,images/image_folders/guardians2/guardians2_51.jpg,[ 1.08948   0.        0.       10.135744 ...  0.        0.152497  0.        7.192918],guardians2,13
335,images/image_folders/guardians2/guardians2_18.jpg,[ 0.        1.388053  0.        5.430438 ...  0.        7.172555  9.563251 10.716722],guardians2,13
336,images/image_folders/guardians2/guardians2_43.jpg,[0.       4.25234  2.175688 0.       ... 1.9259   0.       3.580107 0.      ],guardians2,13
337,images/image_folders/guardians2/guardians2_27.jpg,[1.353151 1.317817 0.       0.       ... 0.       3.181517 5.454939 0.      ],guardians2,13
338,images/image_folders/guardians2/guardians2_21.jpg,[2.870436 0.       0.       0.       ... 0.       3.226614 3.071644 0.      ],guardians2,13
339,images/image_folders/guardians2/guardians2_56.jpg,[ 4.671504  0.        0.        3.115499 ...  0.        6.51889   7.979558 10.355498],guardians2,13
340,images/image_folders/guardians2/guardians2_24.jpg,[0.       1.57842  6.377314 0.       ... 0.       0.       0.       0.      ],guardians2,13
341,images/image_folders/guardians2/guardians2_8.jpg,[4.302468 0.       0.       0.       ... 0.       8.290448 3.610638 1.209853],guardians2,13
342,images/image_folders/guardians2/guardians2_47.jpg,[0.       8.00638  0.       2.794533 ... 4.518745 2.561231 0.80435  2.634843],guardians2,13
343,images/image_folders/guardians2/guardians2_36.jpg,[0.       0.777083 0.       4.018771 ... 3.6456   8.226479 0.       4.297611],guardians2,13
344,images/image_folders/guardians2/guardians2_4.jpg,[0.       2.285122 0.       0.       ... 9.803936 0.       4.758051 0.      ],guardians2,13
345,images/image_folders/guardians2/guardians2_60.jpg,[0.       0.       3.123429 8.053245 ... 0.76362  0.       0.       4.694211],guardians2,13
346,images/image_folders/guardians2/guardians2_63.jpg,[0.       7.639706 1.364726 2.356719 ... 0.       0.       0.206008 0.      ],guardians2,13
347,images/image_folders/guardians2/guardians2_19.jpg,[0.117678 1.657455 8.184463 1.076848 ... 3.7836   1.389563 4.829379 6.502762],guardians2,13
348,images/image_folders/guardians2/guardians2_46.jpg,[0.       0.       0.       4.229181 ... 0.094916 0.       3.317711 0.      ],guardians2,13
349,images/image_folders/guardians2/guardians2_12.jpg,[1.059366 0.       6.129383 1.480974 ... 5.422015 0.       0.       0.      ],guardians2,13
350,images/image_folders/guardians2/guardians2_59.jpg,[6.170397 0.486911 0.       0.       ... 0.143013 7.925363 0.       0.      ],guardians2,13
351,images/image_folders/guardians2/guardians2_22.jpg,[7.255699 0.       0.       0.       ... 1.186953 0.554423 4.723446 0.      ],guardians2,13
352,images/image_folders/guardians2/guardians2_35.jpg,[0.       2.435606 0.       4.157286 ... 0.       0.244481 0.       0.      ],guardians2,13
353,images/image_folders/guardians2/guardians2_5.jpg,[0.       0.       0.       2.327188 ... 8.02354  0.       0.       0.      ],guardians2,13
354,images/image_folders/guardians2/guardians2_50.jpg,[0.       0.       0.       2.104088 ... 5.868833 0.       0.871055 2.052612],guardians2,13
355,images/image_folders/guardians2/guardians2_13.jpg,[2.049903 0.       0.       0.       ... 0.       5.660243 0.       1.653947],guardians2,13
356,images/image_folders/guardians2/guardians2_15.jpg,[0.172424 0.       0.537319 4.00625  ... 0.       4.156342 1.467577 5.463004],guardians2,13
357,images/image_folders/guardians2/guardians2_30.jpg,[9.439693 0.       0.       0.       ... 0.       0.       7.073901 2.659081],guardians2,13
358,images/image_folders/guardians2/guardians2_41.jpg,[ 0.       10.91279   3.247146  1.410816 ...  0.601747  0.072466  0.834665  2.488675],guardians2,13
359,images/image_folders/guardians2/guardians2_7.jpg,[0.       0.       0.508877 1.235982 ... 0.       4.070627 0.       3.370538],guardians2,13
360,images/image_folders/guardians2/guardians2_64.jpg,[3.382747 0.       0.       0.       ... 0.       3.64576  1.960447 0.      ],guardians2,13
361,images/image_folders/guardians2/guardians2_11.jpg,[0.       0.593562 0.192497 1.613366 ... 8.36825  2.998237 0.       7.489787],guardians2,13
362,images/image_folders/guardians2/guardians2_61.jpg,[0.       0.730618 4.973784 1.256193 ... 1.95896  0.       0.       0.350146],guardians2,13
363,images/image_folders/guardians2/guardians2_20.jpg,[0.       0.       7.324901 0.799006 ... 4.131137 0.165145 0.       0.      ],guardians2,13
364,images/image_folders/guardians2/guardians2_67.jpg,[4.968588 3.733344 0.       0.       ... 3.689353 1.732589 6.676537 3.758434],guardians2,13
365,images/image_folders/guardians2/guardians2_40.jpg,[8.874035 0.       0.       0.358053 ... 0.       3.617471 9.56415  8.527368],guardians2,13
366,images/image_folders/guardians2/guardians2_33.jpg,[0.89501  1.157503 0.       0.       ... 1.359504 0.       1.453362 0.      ],guardians2,13
367,images/image_folders/guardians2/guardians2_28.jpg,[3.841138 0.       1.672188 0.       ... 0.       4.815906 0.       1.301659],guardians2,13
368,images/image_folders/guardians2/guardians2_39.jpg,[0.       2.766585 0.       0.       ... 4.210792 0.       0.       0.      ],guardians2,13
369,images/image_folders/guardians2/guardians2_26.jpg,[0.774187 4.496071 0.       0.       ... 7.838422 0.       0.       1.650303],guardians2,13
370,images/image_folders/avengers2/avengers2_66.jpg,[2.602888 0.       0.       6.645813 ... 0.       0.659354 0.642566 0.      ],avengers2,3
371,images/image_folders/avengers2/avengers2_60.jpg,[0.       5.298224 0.095627 0.       ... 4.198033 3.094582 0.       2.296302],avengers2,3
372,images/image_folders/avengers2/avengers2_67.jpg,[0.064078 0.860701 0.       8.78836  ... 0.       3.114498 5.114487 2.924073],avengers2,3
373,images/image_folders/avengers2/avengers2_15.jpg,[4.918896e+00 0.000000e+00 0.000000e+00 0.000000e+00 ... 2.554663e-03 7.456404e+00 1.834742e+00 0.000000e+00],avengers2,3
374,images/image_folders/avengers2/avengers2_54.jpg,[0.       1.868315 0.441348 0.       ... 7.102686 0.       1.488117 1.540092],avengers2,3
375,images/image_folders/avengers2/avengers2_9.jpg,[1.833613 0.       0.063634 0.       ... 3.361667 0.       0.438895 0.      ],avengers2,3
376,images/image_folders/avengers2/avengers2_27.jpg,[2.404668 0.       0.       0.       ... 0.048721 4.047679 0.633091 1.895624],avengers2,3
377,images/image_folders/avengers2/avengers2_43.jpg,[0.       3.696638 9.007499 0.       ... 0.       0.230863 0.       0.      ],avengers2,3
378,images/image_folders/avengers2/avengers2_36.jpg,[1.099554 0.       0.       0.       ... 2.079721 0.       0.       0.      ],avengers2,3
379,images/image_folders/avengers2/avengers2_68.jpg,[4.221606 0.       0.       3.689976 ... 0.       1.92274  0.509066 2.568687],avengers2,3
380,images/image_folders/avengers2/avengers2_48.jpg,[1.942693 1.797233 1.437394 0.       ... 0.864137 0.       1.363267 1.722223],avengers2,3
381,images/image_folders/avengers2/avengers2_3.jpg,[2.655062 0.       0.       3.82425  ... 0.236587 0.       0.       0.974034],avengers2,3
382,images/image_folders/avengers2/avengers2_16.jpg,[7.720754 2.879562 0.       0.       ... 2.225034 1.31875  3.301452 0.      ],avengers2,3
383,images/image_folders/avengers2/avengers2_18.jpg,[0.       6.991512 4.590056 1.716796 ... 0.       4.587347 0.       2.317543],avengers2,3
384,images/image_folders/avengers2/avengers2_39.jpg,[0.       6.829893 6.871998 0.       ... 0.       5.417742 2.866993 0.      ],avengers2,3
385,images/image_folders/avengers2/avengers2_55.jpg,[0.       8.582952 4.90601  0.       ... 0.       0.       0.       0.      ],avengers2,3
